	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
22207	2331819300.0	0.0	4294901800.0	93306.0	156125.0	125972.0	262122.0	262143.0	154488.0	43668.0	58148.0	101540.0	17.0	15.0	29968.0	28.0	31.0	42284.0	9.0	4.0	12240.0	4663639.0
22208	2332194600.0	0.0	4294901800.0	87931.0	153970.0	139036.0	262122.0	262143.0	143044.0	50766.0	64414.0	95932.0	22.0	21.0	32204.0	52.0	62.0	76924.0	10.0	4.0	19228.0	4664389.0
22211	2332978000.0	0.0	4294901800.0	94457.0	170096.0	138636.0	262122.0	262143.0	137464.0	70675.0	95435.0	103160.0	60.0	58.0	56984.0	76.0	92.0	78864.0	21.0	21.0	46732.0	4665956.0
22212	2333835800.0	0.0	4294901800.0	89535.0	150603.0	125384.0	262122.0	262143.0	139084.0	59861.0	76402.0	96428.0	140.0	164.0	88504.0	123.0	145.0	81356.0	53.0	42.0	43128.0	4667671.0
22213	2333859000.0	0.0	4294901800.0	78908.0	141908.0	148548.0	262122.0	262143.0	144708.0	55479.0	79680.0	110316.0	32.0	27.0	59360.0	45.0	52.0	85124.0	12.0	6.0	17104.0	4667718.0
22214	2333894000.0	0.0	4294901800.0	78391.0	146827.0	150376.0	262122.0	262143.0	147220.0	53686.0	69715.0	98664.0	51.0	42.0	51092.0	69.0	80.0	81164.0	40.0	24.0	18500.0	4667788.0
22215	2333904600.0	0.0	4294901800.0	74315.0	140199.0	150584.0	262122.0	262143.0	137012.0	38242.0	50253.0	100476.0	164.0	179.0	77984.0	147.0	163.0	80760.0	30.0	34.0	41440.0	4667809.0
22216	2333922800.0	0.0	4294901800.0	74908.0	130136.0	132804.0	262122.0	262143.0	123308.0	44236.0	57996.0	98992.0	40.0	38.0	53920.0	45.0	46.0	68784.0	23.0	25.0	59920.0	4667845.0
22217	2333929500.0	0.0	4294901800.0	79428.0	162972.0	171976.0	262122.0	262143.0	168364.0	50985.0	78585.0	119016.0	58.0	57.0	67808.0	76.0	101.0	86528.0	30.0	39.0	60620.0	4667859.0
22219	2334157300.0	0.0	4294901800.0	68689.0	113798.0	126568.0	262122.0	262143.0	118784.0	30853.0	38878.0	95516.0	47.0	41.0	51196.0	88.0	101.0	74052.0	35.0	49.0	101040.0	4668314.0
22220	2334453000.0	0.0	4294901800.0	77400.0	137899.0	142248.0	262122.0	262143.0	147508.0	42208.0	54811.0	98692.0	47.0	51.0	67096.0	94.0	98.0	71932.0	30.0	23.0	30516.0	4668906.0
22221	2334550000.0	0.0	4294901800.0	96751.0	162309.0	130592.0	262122.0	262143.0	153928.0	44992.0	58560.0	98976.0	41.0	45.0	72948.0	61.0	69.0	78016.0	28.0	20.0	28052.0	4669100.0
22222	2334585900.0	0.0	4294901800.0	69948.0	105519.0	117936.0	247966.0	262143.0	123988.0	34383.0	43806.0	97304.0	23.0	24.0	67240.0	49.0	57.0	70792.0	14.0	13.0	26960.0	4669172.0
22223	2334606600.0	0.0	4294901800.0	86652.0	144358.0	126636.0	262122.0	262143.0	139164.0	51619.0	65780.0	96692.0	32.0	30.0	55060.0	33.0	29.0	48512.0	26.0	29.0	56528.0	4669213.0
22224	2334610400.0	0.0	4294901800.0	64187.0	111502.0	131928.0	262122.0	262143.0	134848.0	37183.0	47460.0	96356.0	17.0	19.0	42096.0	25.0	26.0	63644.0	7.0	5.0	16084.0	4669221.0
22226	2334647600.0	0.0	4294901800.0	93348.0	182786.0	158188.0	262122.0	262143.0	181484.0	58259.0	88818.0	112976.0	39.0	37.0	57196.0	142.0	182.0	102488.0	36.0	39.0	59968.0	4669295.0
22228	2335694300.0	0.0	4294901800.0	81465.0	132432.0	121008.0	262122.0	262143.0	144176.0	30613.0	40279.0	100792.0	30.0	27.0	42536.0	51.0	49.0	56020.0	15.0	8.0	26976.0	4671388.0
22229	2336287200.0	0.0	4294901800.0	71269.0	128906.0	140204.0	262122.0	262143.0	129196.0	37242.0	47823.0	97664.0	26.0	15.0	29492.0	33.0	36.0	81140.0	33.0	35.0	39296.0	4672574.0
22231	2336325600.0	0.0	4294901800.0	64069.0	115722.0	139240.0	262122.0	262143.0	131868.0	39575.0	55982.0	106240.0	26.0	22.0	26880.0	24.0	22.0	48312.0	12.0	5.0	29992.0	4672651.0
22233	2336365300.0	0.0	4294901800.0	83499.0	140536.0	129900.0	262122.0	262143.0	140292.0	41968.0	55298.0	100276.0	30.0	32.0	72376.0	24.0	30.0	69772.0	31.0	33.0	48120.0	4672731.0
22234	2336370000.0	0.0	4294901800.0	64177.0	149155.0	190700.0	262122.0	262143.0	145764.0	31395.0	70960.0	186968.0	43.0	57.0	79416.0	18.0	11.0	19224.0	64.0	80.0	88252.0	4672740.0
22236	2337254100.0	0.0	4294901800.0	72343.0	113576.0	124216.0	262122.0	262143.0	126668.0	37425.0	49672.0	100244.0	51.0	51.0	68032.0	68.0	82.0	68708.0	24.0	24.0	53472.0	4674508.0
22237	2337281500.0	0.0	4294901800.0	66488.0	100014.0	117924.0	262122.0	262143.0	121528.0	25276.0	31586.0	94516.0	23.0	18.0	28964.0	19.0	16.0	35064.0	8.0	3.0	10268.0	4674563.0
22238	2337303600.0	0.0	4294901800.0	57107.0	89404.0	122516.0	241556.0	262143.0	108472.0	18567.0	23982.0	99144.0	35.0	36.0	62892.0	6.0	4.0	15780.0	12.0	16.0	28740.0	4674607.0
22240	2337877000.0	0.0	4294901800.0	89028.0	140949.0	117708.0	262122.0	262143.0	131988.0	41384.0	53683.0	98900.0	58.0	56.0	69400.0	102.0	109.0	78832.0	37.0	29.0	37468.0	4675754.0
22242	2338760200.0	0.0	4294901800.0	75922.0	101284.0	100832.0	262122.0	262143.0	108652.0	23455.0	29278.0	94376.0	52.0	47.0	48080.0	33.0	36.0	63800.0	51.0	59.0	83156.0	4677520.0
22243	2339428000.0	0.0	4294901800.0	85513.0	144249.0	121916.0	262122.0	262143.0	159628.0	44951.0	64992.0	112304.0	33.0	35.0	51228.0	126.0	150.0	85744.0	1.0	1.0	4916.0	4678856.0
22244	2339477500.0	0.0	4294901800.0	91840.0	168427.0	141064.0	262122.0	262143.0	170680.0	54457.0	76235.0	106972.0	87.0	84.0	60404.0	237.0	310.0	94928.0	37.0	44.0	71700.0	4678955.0
22245	2339887400.0	0.0	4294901800.0	74388.0	115957.0	130656.0	262122.0	262143.0	136040.0	26752.0	34320.0	97164.0	25.0	20.0	31892.0	40.0	46.0	53332.0	2.0	2.0	5528.0	4679775.0
22246	2340239400.0	0.0	4294901800.0	66879.0	121499.0	149392.0	262122.0	262143.0	134400.0	42873.0	55163.0	97048.0	35.0	32.0	61696.0	42.0	49.0	43780.0	14.0	7.0	19104.0	4680479.0
22248	2340404700.0	0.0	4294901800.0	72171.0	113011.0	125732.0	262122.0	262143.0	116688.0	38109.0	47133.0	93720.0	43.0	44.0	70556.0	64.0	73.0	70812.0	14.0	8.0	14172.0	4680809.0
22251	2341309200.0	0.0	4294901800.0	80955.0	126359.0	118628.0	262122.0	262143.0	130584.0	41873.0	57327.0	103876.0	39.0	31.0	53636.0	65.0	94.0	105676.0	17.0	17.0	31172.0	4682618.0
22252	2341477600.0	0.0	4294901800.0	81516.0	146283.0	140136.0	262122.0	262143.0	149568.0	50860.0	67370.0	100828.0	24.0	22.0	48052.0	77.0	79.0	74468.0	30.0	21.0	17488.0	4682955.0
22254	2341846500.0	0.0	4294901800.0	84659.0	145892.0	127800.0	262122.0	262143.0	141096.0	41718.0	58475.0	107164.0	28.0	31.0	61688.0	65.0	73.0	74872.0	32.0	22.0	46396.0	4683693.0
22255	2342851300.0	0.0	4294901800.0	68735.0	113144.0	128368.0	262122.0	262143.0	134332.0	27080.0	34686.0	96728.0	21.0	19.0	30192.0	54.0	52.0	55416.0	17.0	8.0	15848.0	4685703.0
22256	2343135200.0	0.0	4294901800.0	67885.0	99660.0	110940.0	262122.0	262143.0	115320.0	23519.0	28681.0	93092.0	12.0	10.0	41684.0	43.0	31.0	39012.0	3.0	1.0	4464.0	4686271.0
22257	2343149600.0	0.0	4294901800.0	71609.0	129540.0	144764.0	262122.0	262143.0	151328.0	41249.0	57624.0	106804.0	19.0	26.0	53972.0	72.0	85.0	75868.0	15.0	13.0	28388.0	4686299.0
22258	2343165200.0	0.0	4294901800.0	89847.0	175725.0	153444.0	262122.0	262143.0	161624.0	58956.0	90137.0	118204.0	50.0	55.0	80044.0	46.0	53.0	68788.0	28.0	41.0	46564.0	4686330.0
22260	2343207400.0	0.0	4294901800.0	71470.0	113375.0	120784.0	262122.0	262143.0	124016.0	34842.0	46631.0	101908.0	6.0	5.0	18664.0	36.0	35.0	46940.0	15.0	10.0	26092.0	4686415.0
22261	2343377000.0	0.0	4294901800.0	63922.0	146010.0	184348.0	262122.0	262143.0	174832.0	63037.0	94717.0	115604.0	59.0	69.0	85200.0	102.0	131.0	80404.0	34.0	28.0	29880.0	4686754.0
22262	2343937500.0	0.0	4294901800.0	88331.0	153999.0	133124.0	262122.0	262143.0	156796.0	41961.0	54442.0	97952.0	77.0	79.0	74816.0	100.0	107.0	68896.0	24.0	35.0	53428.0	4687875.0
22263	2343957500.0	0.0	4294901800.0	63338.0	136813.0	183640.0	236283.0	262143.0	172356.0	25149.0	54603.0	172928.0	12.0	8.0	44888.0	37.0	60.0	74564.0	4.0	2.0	8164.0	4687915.0
22264	2344881000.0	0.0	4294901800.0	79693.0	145712.0	139672.0	262122.0	262143.0	141852.0	55143.0	71669.0	98196.0	35.0	46.0	72368.0	206.0	241.0	86584.0	9.0	7.0	23988.0	4689762.0
22265	2344900000.0	0.0	4294901800.0	96845.0	157665.0	121376.0	262122.0	262143.0	136708.0	54303.0	75204.0	105460.0	41.0	44.0	48844.0	62.0	76.0	87252.0	18.0	12.0	30060.0	4689800.0
22266	2344913400.0	0.0	4294901800.0	74733.0	126479.0	126388.0	262122.0	262143.0	145392.0	46388.0	63424.0	104400.0	38.0	45.0	79460.0	78.0	98.0	79296.0	20.0	26.0	47476.0	4689827.0
22267	2344931600.0	0.0	4294901800.0	81885.0	146923.0	141456.0	262122.0	262143.0	146128.0	42962.0	54946.0	96764.0	24.0	20.0	49160.0	83.0	96.0	86604.0	28.0	31.0	75744.0	4689863.0
22268	2344933600.0	0.0	4294901800.0	68052.0	107381.0	123452.0	262122.0	262143.0	126456.0	33922.0	44991.0	100300.0	25.0	27.0	54648.0	52.0	56.0	78364.0	33.0	27.0	33300.0	4689867.0
22270	2344968400.0	0.0	4294901800.0	86273.0	143873.0	117200.0	262122.0	262143.0	129628.0	47481.0	71567.0	116620.0	72.0	83.0	72540.0	101.0	134.0	93176.0	10.0	5.0	11024.0	4689937.0
22272	2344984000.0	0.0	4294901800.0	73933.0	123810.0	137964.0	262122.0	262143.0	133372.0	41915.0	54664.0	99396.0	33.0	32.0	45704.0	54.0	62.0	63748.0	14.0	16.0	22864.0	4689968.0
22274	2345005600.0	0.0	4294901800.0	82069.0	182344.0	178672.0	262122.0	262143.0	172200.0	56549.0	87022.0	118436.0	70.0	73.0	56052.0	84.0	108.0	78408.0	31.0	35.0	50180.0	4690011.0
22275	2345412000.0	0.0	4294901800.0	69595.0	130054.0	152248.0	262122.0	262143.0	150128.0	43318.0	61560.0	109084.0	36.0	39.0	60276.0	54.0	46.0	61644.0	4.0	3.0	13020.0	4690824.0
22276	2345774000.0	0.0	4294901800.0	65715.0	120220.0	147300.0	262122.0	262143.0	125244.0	30592.0	44516.0	111840.0	28.0	37.0	75464.0	33.0	40.0	39368.0	37.0	34.0	18196.0	4691548.0
22277	2345982500.0	0.0	4294901800.0	73936.0	111885.0	114068.0	262122.0	262143.0	108872.0	30448.0	38266.0	95604.0	21.0	22.0	47260.0	25.0	34.0	94488.0	30.0	22.0	22360.0	4691965.0
22278	2345999000.0	0.0	4294901800.0	74422.0	136468.0	145832.0	262122.0	262143.0	151316.0	43449.0	59526.0	103748.0	36.0	44.0	72236.0	55.0	57.0	70572.0	25.0	28.0	20792.0	4691998.0
22279	2346340400.0	0.0	4294901800.0	64078.0	107816.0	132424.0	250339.0	262143.0	138628.0	31747.0	40892.0	98388.0	19.0	16.0	32620.0	73.0	87.0	76656.0	14.0	6.0	19388.0	4692681.0
22280	2346361300.0	0.0	4294901800.0	72546.0	107260.0	113900.0	262122.0	262143.0	124652.0	41417.0	56681.0	104212.0	30.0	26.0	52600.0	52.0	69.0	93608.0	8.0	5.0	15060.0	4692723.0
22281	2346378200.0	0.0	4294901800.0	72191.0	140608.0	167024.0	262122.0	262143.0	179348.0	57948.0	98377.0	132580.0	54.0	65.0	81168.0	64.0	68.0	75332.0	17.0	13.0	22408.0	4692756.0
22282	2346399700.0	0.0	4294901800.0	72515.0	159659.0	182376.0	262122.0	262143.0	171060.0	31068.0	74180.0	198580.0	21.0	19.0	19460.0	29.0	51.0	81568.0	18.0	11.0	22940.0	4692800.0
22285	2347317200.0	0.0	4294901800.0	75727.0	123563.0	125152.0	262122.0	262143.0	123704.0	49979.0	67948.0	102912.0	55.0	57.0	59036.0	83.0	98.0	86008.0	36.0	39.0	53436.0	4694634.0
22286	2347699000.0	0.0	4294901800.0	70056.0	133847.0	148988.0	262122.0	262143.0	148780.0	44142.0	56896.0	97704.0	32.0	26.0	41924.0	51.0	52.0	71672.0	1.0	1.0	4080.0	4695398.0
22287	2347718700.0	0.0	4294901800.0	77339.0	168077.0	168880.0	241288.0	262143.0	176440.0	33392.0	80082.0	195392.0	33.0	60.0	95452.0	103.0	163.0	93828.0	28.0	43.0	81288.0	4695438.0
22291	2348014800.0	0.0	4294901800.0	74752.0	114931.0	113496.0	262122.0	262143.0	126728.0	31125.0	39500.0	96916.0	39.0	38.0	46324.0	69.0	61.0	52428.0	13.0	9.0	31708.0	4696030.0
22292	2348028200.0	0.0	4294901800.0	66950.0	101565.0	124668.0	262122.0	262143.0	118312.0	23029.0	28231.0	92844.0	20.0	7.0	14284.0	24.0	20.0	26044.0	1.0	1.0	4720.0	4696056.0
22293	2348040400.0	0.0	4294901800.0	64057.0	156443.0	201808.0	262122.0	262143.0	189656.0	37259.0	68204.0	147780.0	31.0	43.0	57424.0	64.0	89.0	77304.0	18.0	22.0	25904.0	4696081.0
22294	2348071700.0	0.0	4294901800.0	69125.0	121784.0	140356.0	262122.0	262143.0	136080.0	31553.0	42469.0	102388.0	30.0	35.0	57316.0	64.0	74.0	63272.0	4.0	2.0	11368.0	4696143.0
22295	2348083200.0	0.0	4294901800.0	65501.0	113794.0	131892.0	262122.0	262143.0	124556.0	33919.0	42924.0	96096.0	33.0	31.0	57900.0	44.0	62.0	88312.0	19.0	14.0	30316.0	4696166.0
22296	2348100600.0	0.0	4294901800.0	93227.0	166571.0	144024.0	262122.0	262143.0	159408.0	56929.0	77659.0	104192.0	42.0	56.0	94152.0	90.0	110.0	77468.0	46.0	53.0	88600.0	4696201.0
22299	2349166600.0	0.0	4294901800.0	83209.0	124896.0	112220.0	262122.0	262143.0	120648.0	36383.0	45390.0	95352.0	23.0	20.0	41288.0	41.0	38.0	47692.0	9.0	3.0	7976.0	4698333.0
22300	2349340000.0	0.0	4294901800.0	73334.0	120776.0	128584.0	262122.0	262143.0	126656.0	30737.0	39739.0	99232.0	33.0	35.0	56876.0	41.0	47.0	75168.0	13.0	8.0	22000.0	4698680.0
22301	2349495000.0	0.0	4294901800.0	81413.0	149374.0	143840.0	262122.0	262143.0	151640.0	49486.0	67811.0	104300.0	61.0	62.0	66096.0	155.0	181.0	88800.0	37.0	36.0	15928.0	4698990.0
22302	2349740800.0	0.0	4294901800.0	81222.0	157697.0	160892.0	262122.0	262143.0	153544.0	53468.0	76810.0	109796.0	74.0	69.0	59688.0	93.0	112.0	83588.0	47.0	56.0	68652.0	4699482.0
22303	2349765400.0	0.0	4294901800.0	72317.0	143517.0	157700.0	262122.0	262143.0	143980.0	49298.0	67349.0	104268.0	33.0	26.0	31740.0	25.0	33.0	37644.0	12.0	4.0	12148.0	4699531.0
22305	2350171400.0	0.0	4294901800.0	73004.0	123313.0	125888.0	262122.0	262143.0	121852.0	38460.0	51355.0	101612.0	35.0	39.0	63256.0	33.0	48.0	108544.0	14.0	6.0	10344.0	4700343.0
22307	2351360500.0	0.0	4294901800.0	88741.0	148623.0	125276.0	262122.0	262143.0	130916.0	43512.0	57998.0	100808.0	31.0	39.0	65944.0	119.0	127.0	59448.0	14.0	15.0	48316.0	4702721.0
22308	2351383600.0	0.0	4294901800.0	85080.0	150724.0	136336.0	262122.0	262143.0	151432.0	54801.0	70683.0	97692.0	41.0	45.0	73292.0	64.0	90.0	90980.0	48.0	60.0	47144.0	4702767.0
22309	2351402500.0	0.0	4294901800.0	67539.0	97339.0	113280.0	241756.0	262143.0	135828.0	26195.0	35888.0	104076.0	8.0	4.0	10308.0	4.0	2.0	7740.0	28.0	30.0	37088.0	4702805.0
22310	2351883800.0	0.0	4294901800.0	86331.0	148093.0	134200.0	262122.0	262143.0	124404.0	51777.0	66954.0	98556.0	42.0	47.0	77036.0	32.0	45.0	78876.0	25.0	22.0	45420.0	4703768.0
22312	2352252700.0	0.0	4294901800.0	84829.0	154376.0	141400.0	262122.0	262143.0	161356.0	56778.0	78730.0	105508.0	68.0	71.0	72272.0	128.0	159.0	77944.0	37.0	44.0	63020.0	4704505.0
22313	2352459300.0	0.0	4294901800.0	97447.0	146302.0	116512.0	262122.0	262143.0	133296.0	42258.0	55073.0	98932.0	24.0	16.0	24224.0	19.0	15.0	24692.0	21.0	8.0	17028.0	4704919.0
22314	2353063400.0	0.0	4294901800.0	84435.0	150733.0	138272.0	262122.0	262143.0	159884.0	45381.0	59599.0	100440.0	35.0	36.0	67216.0	45.0	60.0	84308.0	39.0	41.0	70212.0	4706127.0
22315	2353080300.0	0.0	4294901800.0	71312.0	101165.0	96840.0	243901.0	262143.0	119540.0	19287.0	31913.0	130440.0	1.0	1.0	5560.0	8.0	3.0	17416.0	51.0	77.0	38800.0	4706161.0
22317	2353427000.0	0.0	4294901800.0	73445.0	129697.0	136932.0	250751.0	262143.0	128816.0	32045.0	43480.0	103104.0	49.0	63.0	89100.0	56.0	68.0	77992.0	32.0	24.0	51064.0	4706854.0
22319	2353966600.0	0.0	4294901800.0	76026.0	123341.0	131148.0	262122.0	262143.0	126740.0	29673.0	38511.0	98616.0	18.0	7.0	18772.0	51.0	41.0	43988.0	0.0	1.0	2656.0	4707933.0
22320	2354429700.0	0.0	4294901800.0	78987.0	134855.0	130964.0	259068.0	262143.0	122264.0	47272.0	60787.0	97284.0	43.0	36.0	59700.0	104.0	124.0	93012.0	17.0	19.0	32140.0	4708860.0
22324	2354746400.0	0.0	4294901800.0	67792.0	110732.0	132548.0	244243.0	262143.0	126360.0	24875.0	31012.0	94772.0	21.0	19.0	46460.0	41.0	48.0	70656.0	12.0	6.0	12356.0	4709493.0
22325	2354779000.0	0.0	4294901800.0	96256.0	162626.0	128948.0	262122.0	262143.0	151156.0	50705.0	70003.0	105884.0	50.0	49.0	71408.0	85.0	95.0	69552.0	11.0	4.0	23720.0	4709558.0
22326	2354800000.0	0.0	4294901800.0	76833.0	118914.0	120248.0	258513.0	262143.0	117644.0	34536.0	46927.0	103392.0	41.0	46.0	58476.0	24.0	10.0	28272.0	23.0	21.0	24708.0	4709600.0
22327	2354886000.0	0.0	4294901800.0	76234.0	122036.0	129376.0	262122.0	262143.0	137844.0	32089.0	40827.0	96860.0	21.0	23.0	64824.0	31.0	26.0	54252.0	25.0	23.0	45768.0	4709772.0
22329	2355108400.0	0.0	4294901800.0	63662.0	113206.0	139864.0	262122.0	262143.0	114988.0	33681.0	45001.0	101844.0	24.0	22.0	23988.0	49.0	57.0	74268.0	37.0	36.0	56472.0	4710216.0
22330	2355408000.0	0.0	4294901800.0	84866.0	149587.0	139100.0	262122.0	262143.0	143396.0	54829.0	69879.0	96528.0	41.0	41.0	62796.0	87.0	99.0	86448.0	54.0	66.0	40748.0	4710816.0
22331	2355413800.0	0.0	4294901800.0	79515.0	148224.0	146200.0	262122.0	262143.0	153656.0	67005.0	93289.0	105748.0	91.0	107.0	70916.0	133.0	181.0	93288.0	51.0	44.0	35796.0	4710827.0
22332	2355710200.0	0.0	4294901800.0	75438.0	125513.0	128840.0	262122.0	262143.0	128816.0	35137.0	43932.0	94448.0	9.0	9.0	29088.0	40.0	38.0	61804.0	11.0	4.0	12456.0	4711421.0
22333	2355850000.0	0.0	4294901800.0	69063.0	113786.0	131640.0	262122.0	262143.0	113536.0	29621.0	38177.0	97656.0	20.0	20.0	51320.0	29.0	36.0	58772.0	1.0	1.0	5404.0	4711700.0
22335	2357588200.0	0.0	4294901800.0	65194.0	122975.0	149820.0	244287.0	262143.0	131960.0	38588.0	49077.0	97108.0	19.0	10.0	24516.0	28.0	31.0	65560.0	13.0	4.0	10968.0	4715177.0
22343	2358785000.0	0.0	4294902500.0	82299.0	174438.0	174168.0	262122.0	262143.0	183296.0	42871.0	93135.0	181292.0	39.0	61.0	69516.0	88.0	158.0	136136.0	16.0	10.0	31708.0	4717570.0
22346	2358794800.0	0.0	4294902500.0	70333.0	124408.0	142332.0	262122.0	262143.0	134880.0	51555.0	70676.0	104424.0	42.0	43.0	61720.0	83.0	98.0	77884.0	39.0	26.0	36404.0	4717590.0
22353	2358814700.0	0.0	4294902500.0	68623.0	132086.0	160504.0	262122.0	262143.0	164872.0	45725.0	64545.0	108036.0	24.0	25.0	46820.0	32.0	41.0	94812.0	11.0	5.0	10936.0	4717629.0
22355	2358828800.0	0.0	4294902500.0	65017.0	115791.0	134212.0	262122.0	262143.0	148952.0	42454.0	58504.0	106036.0	33.0	29.0	48864.0	29.0	35.0	26156.0	6.0	5.0	10464.0	4717658.0
22357	2358836000.0	0.0	4294902500.0	71141.0	123287.0	134708.0	262122.0	262143.0	142916.0	55518.0	73280.0	101232.0	35.0	36.0	65428.0	118.0	149.0	93216.0	23.0	12.0	33928.0	4717672.0
22358	2358838300.0	0.0	4294902500.0	56228.0	99554.0	137452.0	262122.0	262143.0	149900.0	37644.0	54464.0	111276.0	14.0	9.0	17948.0	51.0	63.0	62752.0	1.0	1.0	4772.0	4717677.0
22362	2358856200.0	0.0	4294902500.0	57278.0	91912.0	125772.0	252816.0	262143.0	127796.0	29165.0	38364.0	99740.0	6.0	3.0	19764.0	26.0	28.0	59224.0	1.0	1.0	4260.0	4717713.0
22363	2358863000.0	0.0	4294902500.0	79172.0	149921.0	144268.0	262122.0	262143.0	146364.0	66676.0	95113.0	108756.0	42.0	46.0	61328.0	67.0	91.0	82772.0	37.0	36.0	69380.0	4717726.0
22364	2358865200.0	0.0	4294902500.0	67581.0	107567.0	123080.0	262122.0	262143.0	117772.0	41087.0	49237.0	91072.0	15.0	16.0	41172.0	19.0	21.0	34584.0	9.0	7.0	32596.0	4717730.0
22365	2358871300.0	0.0	4294902500.0	68797.0	122111.0	135352.0	262122.0	262143.0	130392.0	47933.0	62631.0	99280.0	32.0	34.0	61980.0	62.0	77.0	77480.0	19.0	18.0	27624.0	4717743.0
22367	2358881000.0	0.0	4294902500.0	53146.0	91160.0	133940.0	262122.0	262143.0	128332.0	36165.0	48660.0	102160.0	6.0	3.0	13428.0	25.0	14.0	19624.0	18.0	15.0	45896.0	4717762.0
22370	2358996700.0	0.0	4294902500.0	69321.0	131872.0	156852.0	262122.0	262143.0	154312.0	42623.0	60755.0	108324.0	37.0	47.0	81328.0	46.0	53.0	83404.0	17.0	12.0	35220.0	4717993.0
22371	2359020800.0	0.0	4294902500.0	70030.0	122669.0	128512.0	262122.0	262143.0	131132.0	53632.0	74281.0	105280.0	39.0	56.0	85840.0	64.0	77.0	78032.0	22.0	21.0	39120.0	4718042.0
22372	2359040800.0	0.0	4294902500.0	67393.0	159555.0	200268.0	262122.0	262143.0	180804.0	43606.0	97217.0	189208.0	23.0	24.0	36900.0	89.0	135.0	68268.0	27.0	24.0	25396.0	4718081.0
22373	2359064800.0	0.0	4294902500.0	72515.0	130699.0	137616.0	262122.0	262143.0	130316.0	30279.0	42306.0	102756.0	16.0	19.0	31944.0	10.0	7.0	22192.0	11.0	7.0	17640.0	4718130.0
22374	2359076900.0	0.0	4294902500.0	84290.0	147115.0	132140.0	262122.0	262143.0	134272.0	49062.0	67863.0	105500.0	61.0	64.0	62964.0	95.0	110.0	80724.0	42.0	54.0	53652.0	4718154.0
22375	2359087600.0	0.0	4294902500.0	93281.0	160268.0	128608.0	262122.0	262143.0	140832.0	75935.0	106902.0	106936.0	29.0	30.0	64268.0	31.0	26.0	25020.0	27.0	29.0	60560.0	4718175.0
22376	2359091200.0	0.0	4294902500.0	62776.0	94722.0	116424.0	262122.0	262143.0	120968.0	31491.0	42713.0	103244.0	45.0	54.0	71096.0	16.0	7.0	17420.0	32.0	56.0	117320.0	4718182.0
22377	2359097900.0	0.0	4294902500.0	78698.0	130218.0	124180.0	262122.0	262143.0	143384.0	37528.0	49581.0	100500.0	17.0	13.0	24584.0	30.0	44.0	77916.0	11.0	6.0	12868.0	4718196.0
22379	2359124000.0	0.0	4294902500.0	65669.0	117139.0	140212.0	262122.0	262143.0	124540.0	35141.0	46715.0	101244.0	21.0	21.0	41784.0	33.0	44.0	77584.0	44.0	66.0	70512.0	4718248.0
22380	2359138300.0	0.0	4294902500.0	74205.0	119681.0	120260.0	262122.0	262143.0	116180.0	35469.0	45211.0	97080.0	20.0	12.0	20808.0	63.0	54.0	52904.0	13.0	14.0	33072.0	4718276.0
22381	2359165400.0	0.0	4294902500.0	88708.0	156306.0	135336.0	262122.0	262143.0	147036.0	68159.0	91926.0	102492.0	54.0	54.0	62096.0	88.0	123.0	99636.0	27.0	17.0	23440.0	4718331.0
22382	2359170000.0	0.0	4294902500.0	65749.0	123434.0	151148.0	262122.0	262143.0	150992.0	36964.0	49517.0	101420.0	23.0	23.0	50064.0	23.0	18.0	28808.0	13.0	17.0	44740.0	4718340.0
22383	2359177500.0	0.0	4294902500.0	80459.0	133299.0	125644.0	262122.0	262143.0	128680.0	45638.0	58732.0	97652.0	43.0	48.0	66276.0	60.0	69.0	67868.0	46.0	61.0	81352.0	4718355.0
22384	2359184600.0	0.0	4294902500.0	88990.0	144589.0	115328.0	262122.0	262143.0	147580.0	50046.0	71189.0	109132.0	65.0	66.0	66888.0	113.0	151.0	88520.0	26.0	26.0	38804.0	4718369.0
22385	2359194600.0	0.0	4294902500.0	71120.0	118606.0	127540.0	262122.0	262143.0	114228.0	32451.0	40000.0	92524.0	30.0	34.0	49048.0	47.0	46.0	68624.0	27.0	25.0	39476.0	4718389.0
22386	2359196400.0	0.0	4294902500.0	57055.0	98377.0	137596.0	262122.0	262143.0	121448.0	30705.0	39246.0	96888.0	28.0	34.0	63852.0	62.0	74.0	82328.0	0.0	1.0	2352.0	4718393.0
22390	2359223300.0	0.0	4294902500.0	65279.0	109089.0	134760.0	247739.0	262143.0	129468.0	44148.0	64377.0	112488.0	27.0	27.0	36932.0	27.0	32.0	36956.0	20.0	9.0	14584.0	4718447.0
22391	2359227400.0	0.0	4294902500.0	55713.0	98331.0	142148.0	262122.0	262143.0	145840.0	31577.0	43930.0	106240.0	22.0	23.0	53788.0	26.0	12.0	15804.0	27.0	12.0	17072.0	4718455.0
22392	2359230700.0	0.0	4294902500.0	74392.0	128066.0	133328.0	262122.0	262143.0	128440.0	45818.0	60943.0	101484.0	40.0	50.0	71688.0	67.0	80.0	85144.0	17.0	6.0	12804.0	4718461.0
