"FSC-A","SSC-A","Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
70896.015625,51412.062500,52.636948,4199.482910,156.465210,239.593781,50.714920
111658.953125,66943.281250,50.900944,4072.829102,137.444977,249.764664,50.715500
59762.355469,32332.878906,21.310297,2686.743652,94.744919,103.137444,50.715630
60717.050781,28949.916016,54.590813,1916.439819,155.522308,247.147720,50.716125
68368.648438,42243.882812,17.278477,4205.979492,-31.696575,378.974304,50.716530
58464.875000,41752.117188,89.458267,3149.703125,171.398071,290.837006,50.716663
57015.027344,44415.328125,32.414429,4145.992188,166.222702,386.312714,50.716755
42832.210938,29644.835938,21.464392,2012.917603,99.503563,194.495880,50.717037
100497.679688,73815.679688,58.151337,4714.840332,164.205170,374.166962,50.717697
93930.070312,58497.750000,90.796295,3909.260498,251.034103,394.849182,50.717758
40694.812500,23519.992188,70.945145,1480.620361,64.193367,134.580307,50.718483
51929.617188,27557.099609,26.718306,2477.152100,140.619019,264.202393,50.720627
54149.015625,37501.417969,8.763283,2517.467529,183.278427,240.742035,50.720833
62616.246094,39053.722656,61.126572,3335.008545,121.415352,207.617569,50.722946
93160.187500,39391.324219,50.036224,2366.770264,136.972107,213.780991,50.723499
60456.027344,41890.800781,65.936272,3423.957520,222.449234,259.122192,50.723778
72090.750000,42088.144531,70.350609,3110.602051,116.198654,233.668976,50.723904
108939.304688,62542.656250,80.958511,3473.562256,212.980164,282.994537,50.725159
74848.695312,36668.234375,58.437172,3673.135742,173.883408,308.517120,50.726002
64565.468750,34048.406250,73.586189,3466.397705,144.601196,173.496201,50.726139
66572.960938,64557.628906,28.612141,2804.593506,253.686356,371.739441,50.726685
71689.148438,52621.195312,96.992775,2955.958496,94.404869,245.282074,50.727997
97338.351562,54898.343750,115.629799,4577.986328,236.492508,363.499969,50.728367
91767.070312,48085.058594,27.231495,4529.170898,363.774231,376.752319,50.728657
105359.781250,81379.132812,146.322021,5007.977051,273.475250,358.111603,50.729218
93958.429688,56365.640625,51.031830,3658.321289,229.108841,399.049347,50.729965
63306.847656,28465.039062,49.478825,2818.436768,151.749268,162.598495,50.730900
104497.687500,68147.664062,129.178650,4011.263184,308.918945,502.191498,50.731281
108115.718750,64967.203125,152.478119,5406.820312,334.677460,423.536621,50.732136
42988.621094,35147.335938,12.462563,2527.850098,186.295242,146.322983,50.732147
73992.906250,47771.964844,68.450912,3786.553223,167.096756,266.250336,50.732433
86600.875000,60436.851562,14.539717,2995.423828,114.842964,250.254562,50.732662
76793.085938,45186.386719,69.886986,4247.144531,176.502029,390.807922,50.732727
52634.843750,43377.824219,20.380592,3935.914795,112.673264,303.104218,50.734001
61905.839844,33658.480469,80.465149,3484.794678,150.198944,267.807709,50.734741
62407.281250,37459.984375,66.268295,2516.556885,132.376709,132.725357,50.735405
50762.371094,28313.632812,-3.978225,2862.334473,148.850555,188.605484,50.735489
59193.265625,38667.886719,59.719017,2603.198486,245.792511,335.507568,50.736103
73348.875000,55010.371094,115.173439,3611.205566,182.339569,325.247803,50.739937
68424.640625,53719.800781,8.591656,3404.710449,183.077255,386.373627,50.740299
59749.468750,31220.587891,16.428732,3065.732910,185.759033,151.483032,50.742676
50802.558594,30282.343750,51.080082,2821.108154,143.858932,264.933868,50.743324
61305.636719,34286.058594,150.048233,2983.705566,72.754387,252.419708,50.743359
43527.367188,38650.539062,17.744320,2904.106934,159.225784,220.307968,50.744102
61665.757812,31975.298828,18.365513,2558.268555,180.662674,269.825348,50.744896
72867.648438,68193.617188,66.586334,3837.372559,126.763077,337.283173,50.747005
58844.980469,37600.066406,15.272406,2756.749268,71.994934,164.150238,50.747097
54897.007812,38993.601562,70.619919,2431.068604,107.992310,224.282547,50.748169
54036.683594,26576.048828,-15.526486,2377.820557,80.106880,190.171661,50.748425
74335.968750,41389.320312,129.704849,4084.365234,285.159210,361.890564,50.750027
99505.382812,46655.574219,53.672623,4388.491699,202.627533,373.163422,50.750534
47418.320312,34037.093750,28.448532,1917.593506,66.747833,182.916733,50.751381
100685.835938,71413.562500,100.400429,6290.966797,236.824890,312.646301,50.752274
74087.718750,53366.226562,68.810417,4837.972168,257.066315,445.994537,50.753349
44134.371094,21053.771484,22.044807,2337.505371,143.049118,223.805237,50.753902
74161.773438,42195.445312,18.583735,4364.144531,235.628220,314.482147,50.754036
66591.070312,47349.144531,86.573936,2697.247559,230.972229,232.142441,50.754864
104865.101562,77388.453125,104.946487,7811.295410,268.715973,427.714935,50.756428
34177.730469,23896.855469,-2.781431,2199.740723,88.281067,167.051773,50.759098
41919.125000,33174.000000,72.837807,1838.662598,130.077759,209.527176,50.760014
62235.582031,40352.578125,57.766060,3026.206787,198.013351,348.325043,50.761333
64271.507812,29460.398438,89.534904,2831.187012,178.448471,180.818436,50.762192
104868.273438,41521.628906,73.288521,3843.079834,161.581375,365.009888,50.763103
81862.843750,58841.695312,42.592926,3716.972900,246.589005,436.766327,50.765171
69426.328125,47138.570312,-22.760117,2532.949951,141.631668,243.584518,50.765903
68001.578125,33390.144531,34.416298,2601.984131,168.911743,250.758774,50.766567
67067.507812,33092.015625,6.929355,2718.376709,257.265076,303.343353,50.767052
66654.820312,30767.212891,12.965190,3187.347168,114.775177,134.571106,50.769123
65758.914062,23604.617188,-8.019054,2621.716797,208.841217,252.093002,50.769203
62129.964844,34755.261719,32.899738,3372.956055,153.501312,215.385788,50.769558
81560.179688,38122.285156,52.833950,3158.385742,160.168121,242.780548,50.771099
86447.226562,58132.511719,95.504257,5438.514160,244.531189,378.608063,50.771801
60886.437500,22722.123047,11.784534,2183.650879,169.314987,115.290993,50.772690
68893.968750,61508.808594,57.809978,3313.332764,130.213013,187.910156,50.773407
70578.093750,52647.160156,42.109825,2559.118652,150.670822,400.220215,50.773926
81613.898438,44682.605469,15.395503,4019.459717,259.318542,323.687714,50.774918
62260.898438,31083.763672,57.810459,2578.001221,79.766068,205.840561,50.774990
62027.183594,55951.265625,71.986313,2172.175537,134.539673,298.218842,50.775436
59137.792969,31775.578125,37.088543,3055.896973,158.215942,237.591690,50.776379
64990.332031,39175.527344,11.600289,3191.536377,179.320831,227.018921,50.776852
67165.859375,40424.640625,37.483437,4050.425049,167.769043,378.877563,50.777077
84786.304688,61222.078125,55.575733,3550.732422,257.530090,290.119812,50.777122
46664.304688,59403.875000,89.715736,5815.075195,313.712036,389.353760,50.778118
64973.253906,37326.457031,44.349953,2646.914062,104.869766,342.034943,50.781406
70748.898438,56448.359375,37.031090,2643.696045,130.889252,220.153671,50.781464
80919.203125,41868.582031,45.199566,4190.314941,178.985321,308.491608,50.782356
87382.843750,38067.421875,31.682709,4011.627441,138.728302,265.155243,50.784046
56027.359375,56748.140625,35.597870,2849.401855,268.319183,278.936279,50.785210
69914.671875,26385.964844,20.269547,2454.929932,142.441681,240.583542,50.785664
61732.003906,36600.628906,12.645579,2803.743408,248.579758,313.873413,50.785721
107011.546875,53593.875000,116.901688,4116.726562,309.181641,415.250153,50.786320
73044.203125,62617.484375,34.676491,3437.132812,163.801575,252.414505,50.786652
86914.093750,64818.117188,48.431255,4454.429199,279.353058,472.270599,50.787865
46366.792969,30142.615234,31.916183,2206.540771,235.495224,334.291321,50.789902
38850.179688,19375.570312,58.035862,2278.428711,61.500862,60.208118,50.793079
53314.437500,25214.634766,47.829472,1948.255005,84.399635,131.317993,50.796612
38264.578125,35379.500000,103.358833,3003.802734,127.372025,145.865616,50.798279
37070.722656,31842.304688,45.204838,2634.345703,-76.513451,271.593658,50.799335
55813.281250,43445.101562,61.451790,3853.522949,232.369385,304.550598,50.800625
73272.531250,34537.589844,38.082806,2947.154541,153.568680,242.964966,50.801537
70226.117188,36823.007812,79.949623,4071.979248,260.378143,300.589172,50.801868
52876.007812,50929.398438,78.082420,3026.146240,193.328766,275.162750,50.801929
65577.687500,31244.306641,52.368389,2484.802246,101.745689,104.247124,50.802906
54934.546875,27580.923828,108.649353,2796.882568,34.992138,171.738083,50.802944
87212.632812,48141.195312,98.074051,4739.369629,282.916595,365.136841,50.803398
74861.523438,44836.226562,7.018847,3917.214111,207.639038,306.431885,50.803894
63215.605469,43946.148438,30.460939,3115.095215,84.603981,216.672577,50.805073
82610.515625,46469.328125,39.681175,3078.179688,157.879318,12.587735,50.805534
71596.648438,33919.777344,22.157055,3269.738525,140.483994,385.162994,50.805584
72778.984375,52208.636719,40.704304,3795.721436,68.473839,220.257614,50.806007
77803.453125,52223.886719,77.265297,3531.181885,232.568954,420.208832,50.806068
47905.945312,29528.843750,13.145614,3231.791016,82.015121,158.514725,50.807186
75131.265625,32518.511719,14.729400,2759.785156,78.743507,164.625412,50.807335
55733.500000,33550.984375,6.240567,3225.719727,252.758209,238.104309,50.807404
55482.382812,28618.798828,5.401624,2656.021484,229.641296,314.915710,50.808853
54730.761719,30025.953125,42.855419,2682.007812,215.182022,140.883789,50.809708
87507.804688,33721.320312,69.928139,2791.600342,231.171829,312.955719,50.809772
76668.773438,42409.324219,74.456383,3295.057129,216.449402,250.173157,50.810135
61288.761719,24575.574219,32.999546,2452.136963,111.520309,171.738708,50.810650
41949.800781,28011.757812,27.389635,2927.846924,165.214020,233.347595,50.812283
76619.421875,66696.703125,101.873459,3425.718018,315.155762,349.342133,50.814724
82541.000000,40921.917969,45.078976,4171.067871,146.017960,346.599396,50.814938
57608.664062,30159.339844,40.332993,2980.791260,143.251587,201.101501,50.815022
63717.667969,38829.171875,90.814384,3924.074951,209.108322,365.325043,50.816235
70067.484375,40991.308594,98.480858,2620.988281,158.956497,279.687317,50.817192
99381.437500,56582.218750,93.084000,3485.827148,267.856232,446.441772,50.818336
57212.031250,41237.156250,31.999666,3431.061035,21.463428,176.313156,50.819176
68113.539062,49214.968750,49.620934,4311.868164,282.190857,337.026672,50.819828
47300.093750,34942.265625,26.560446,2519.228271,74.825645,200.476181,50.820976
67475.000000,59410.132812,77.490494,4953.393066,316.402374,373.817383,50.821472
64309.386719,36188.824219,3.375607,2755.291992,149.255081,193.502609,50.821716
97033.648438,51291.339844,107.724808,3840.104736,391.367004,493.146942,50.822556
103422.593750,67164.406250,136.011200,5484.537109,237.755463,467.290039,50.823269
54655.816406,27061.511719,4.469062,2546.550537,38.167435,155.284485,50.823479
58559.054688,32140.525391,-11.809880,2498.281250,71.718765,214.609375,50.823860
61068.914062,44898.804688,76.416977,3698.636475,148.243668,224.835602,50.823902
101431.335938,50348.000000,18.647688,4246.233887,324.990173,375.846954,50.825031
82526.015625,59089.707031,51.481785,3252.859863,42.930500,252.014832,50.825142
66277.664062,45579.492188,62.513699,3165.428711,119.789818,225.346420,50.825901
91131.000000,44126.886719,74.091393,2909.389160,167.231232,266.668243,50.826267
42830.175781,37321.148438,16.082165,2010.185181,117.147453,227.249359,50.827744
98712.335938,50917.835938,57.374321,2569.561768,378.009003,459.477600,50.829796
94406.195312,45782.097656,69.030083,3429.421875,235.894150,347.256165,50.830074
46456.484375,57729.914062,69.353180,3459.233154,119.451126,257.902649,50.831200
72380.687500,45424.921875,20.720272,3448.304443,161.177628,210.478241,50.833569
54202.355469,48938.347656,76.221863,2448.979980,183.144318,230.761673,50.833950
67969.023438,39336.507812,50.930099,2590.447998,138.255524,280.925629,50.835072
50204.039062,23244.996094,32.472618,2282.860840,111.723793,178.524246,50.835491
56345.917969,25889.697266,54.042896,2928.575684,105.548721,122.337288,50.836670
51152.929688,18327.246094,18.663511,2621.838135,137.107224,175.144272,50.837681
91630.937500,52528.371094,95.133324,3205.987061,238.420105,458.087433,50.838242
46120.597656,38017.667969,61.161453,3051.221924,141.901688,201.804001,50.839821
54697.980469,44149.777344,7.923232,3674.228760,130.551132,209.712677,50.839848
55686.273438,28559.775391,29.569296,1684.383301,33.887707,176.198334,50.841518
68568.335938,38357.070312,49.480816,1788.025391,108.535202,171.270966,50.842110
59223.378906,39213.644531,19.476681,2342.119629,126.492409,201.669510,50.844379
58764.824219,29161.035156,41.321671,2818.193848,174.823547,261.438019,50.844711
77353.859375,51178.445312,97.149719,4232.998047,173.144623,236.778900,50.845058
58776.746094,26051.501953,76.528015,2730.337891,177.576004,135.414047,50.845364
69481.007812,37284.953125,121.867546,2369.624023,162.657944,114.817032,50.846085
58661.789062,26788.458984,103.008385,3103.498291,212.579742,213.090317,50.846851
60308.718750,41970.367188,67.464958,3735.855469,159.831589,297.399567,50.847042
101680.601562,60971.796875,22.951618,4958.615234,343.695862,423.799988,50.847450
86885.484375,56811.058594,43.660835,4097.722656,291.025635,348.829346,50.847794
82721.226562,51782.261719,69.372009,3779.145752,257.198792,334.645660,50.848049
83204.851562,48008.046875,97.885437,4301.546387,275.985596,405.397339,50.848461
90338.773438,55888.757812,62.087063,4019.763428,235.428741,287.563477,50.849560
51925.292969,32620.681641,-25.145725,2637.078125,217.716522,175.226181,50.849930
87070.070312,61656.832031,5.516048,4986.787109,327.740845,376.861084,50.850273
74721.914062,43309.769531,66.144676,2574.965576,90.867393,259.915222,50.850304
55932.230469,27503.966797,47.289959,2150.378418,158.754547,194.222336,50.850723
57920.273438,41423.203125,81.631721,2975.144531,219.983337,277.049530,50.851025
101134.320312,48653.808594,0.826204,4582.357910,227.977219,393.367889,50.851597
64610.238281,44059.074219,119.579453,2959.479736,164.003372,285.323578,50.853603
94678.875000,64795.824219,135.263947,3282.367432,212.112534,329.146362,50.855103
67845.523438,28894.023438,61.076420,2664.157227,205.300858,207.083618,50.855534
50963.980469,32936.027344,0.278385,3180.061035,93.588707,304.645599,50.856682
85345.281250,58692.015625,138.712280,422.756866,139.943817,227.200363,50.856884
51883.828125,46142.527344,90.837189,3035.010742,112.062897,290.825989,50.857479
51333.710938,44547.816406,62.137749,5792.488770,254.879517,359.110687,50.858063
52833.511719,35229.167969,156.299561,2644.789062,154.511887,161.743927,50.859318
69587.648438,33435.648438,48.427307,1755.056641,105.073456,202.774857,50.860065
48875.777344,47515.218750,70.176094,2926.875488,104.462364,236.130524,50.860668
68098.742188,33913.042969,2.638114,3012.181396,163.330688,262.409454,50.862114
61572.394531,33820.578125,10.280732,2593.059082,214.648315,248.895584,50.863930
79336.453125,48763.804688,74.775208,3440.472168,125.680359,232.502914,50.866417
60288.046875,33654.496094,62.889259,3326.083008,197.745758,144.975159,50.867794
58467.464844,30525.812500,71.994820,2428.518555,119.654343,190.342209,50.870319
44806.367188,30163.257812,1.037551,2328.580078,75.654152,133.112000,50.870857
55360.621094,50516.125000,35.507420,2067.440674,129.739594,176.956360,50.872025
55634.468750,38506.480469,64.432953,3789.649902,267.988464,225.397690,50.873985
50546.113281,32907.855469,-4.632433,2912.546631,105.480820,195.976242,50.874226
63863.265625,43435.328125,53.453526,2328.640625,140.416473,166.534668,50.875362
60524.179688,51953.410156,73.250587,3198.943848,114.842964,309.252441,50.875549
68138.125000,32135.423828,-24.479536,2635.256592,117.892860,267.522949,50.875980
68742.656250,31075.404297,50.763546,3341.201660,186.898438,227.637680,50.878559
52747.011719,22472.287109,33.450836,2544.121826,89.914665,222.581421,50.881626
101305.781250,59469.011719,121.616470,1836.233887,323.090088,525.510315,50.882019
